document,term,count
3192,shore,1
3192,swam,1
3192,top,1
3192,water,1
3193,but,1
3193,came,1
3193,found,1
3193,gayelette,1
3193,running,1
3193,silks,1
3194,river,1
3194,ruined,1
3194,velvet,1
3196,angry,1
3196,course,1
3196,knew,1
3196,princess,1
3196,she,1
3196,the,1
3197,brought,1
3197,first,1
3197,monkeys,1
3197,said,1
3197,winged,1
3198,tied,1
3198,treated,1
3198,wings,1
3199,but,1
3199,dropped,1
3199,grandfather,1
3199,pleaded,1
3199,quelala,1
3199,river,1
3199,treated,1
3200,drown,1
3200,hard,1
3200,knew,1
3200,monkeys,1
3200,river,1
3200,wings,1
3201,also,1
3201,gayelette,1
3201,kind,1
3201,quelala,1
3201,said,1
3201,tied,1
3201,word,1
3202,condition,1
3202,ever,1
3202,finally,1
3202,monkeys,1
3202,spared,1
3202,winged,1
3203,bidding,1
3203,cap,1
3203,golden,1
3203,owner,1
3203,this,1
3203,three,1
3203,times,1
3204,cap,1
3204,made,1
3204,present,1
3204,quelala,1
3204,said,1
3204,wedding,1
3205,cost,1
3205,course,1
3205,grandfather,1
3205,half,1
3205,kingdom,1
3205,princess,1
3206,agreed,1
3206,condition,1
3206,monkeys,1
3207,happens,1
3207,owner,1
3207,slaves,1
3207,three,1
3207,times,1
3208,cap,1
3208,golden,1
3208,may,1
3208,whosoever,1
3210,and,1
3210,asked,1
3210,became,1
3210,dorothy,1
3210,greatly,1
3211,interested,1
3211,story,1
3213,cap,1
3213,first,1
3213,golden,1
3213,monkey,1
3213,owner,1
3213,quelala,1
3213,replied,1
3214,bride,1
3214,first,1
3214,lay,1
3214,upon,1
3214,wishes,1
3215,bear,1
3215,called,1
3215,forest,1
3215,sight,1
3216,always,1
3216,keep,1
3216,married,1
3216,never,1
3216,ordered,1
3217,eyes,1
3217,glad,1
3217,monkey,1
3217,set,1
3217,winged,1
3218,afraid,1
3220,cap,1
3220,ever,1
3220,fell,1
3220,golden,1
3220,this,1
3221,enslave,1
3221,hands,1
3221,made,1
3221,west,1
3221,wicked,1
3221,winkies,1
3221,witch,1
3222,afterward,1
3222,drive,1
3222,land,1
3222,now,1
3222,west,1
3223,cap,1
3223,golden,1
3223,lay,1
3223,right,1
3223,three,1
3223,times,1
3224,upon,1
3224,wishes,1
3226,dorothy,1
3226,finished,1
3226,king,1
3226,looked,1
3226,monkey,1
3226,saw,1
3226,story,1
3227,city,1
3227,emerald,1
3227,green,1
3227,she,1
3227,shining,1
3227,walls,1
3227,wondered,1
3228,flight,1
3228,glad,1
3228,journey,1
3228,monkeys,1
3228,rapid,1
3229,carefully,1
3229,creatures,1
3229,gate,1
3229,set,1
3229,strange,1
3229,the,1
3229,travelers,1
3230,away,1
3230,bowed,1
3230,city,1
3230,dorothy,1
3230,flew,1
3230,king,1
3230,low,1
3230,swiftly,1
3231,band,1
3231,followed,1
3233,girl,1
3233,good,1
3233,little,1
3233,ride,1
3233,said,1
3233,that,1
3235,how,1
3235,lion,1
3235,quick,1
3235,replied,1
3235,troubles,1
3235,way,1
3235,yes,1
3236,away,1
3236,brought,1
3236,cap,1
3236,lucky,1
3236,wonderful,1
3241,discovery,1
3241,terrible,1
3241,the,1
3244,city,1
3244,emerald,1
3244,four,1
3244,gate,1
3244,great,1
3244,rang,1
3244,the,1
3244,travelers,1
3244,walked,1
3245,after,1
3245,bell,1
3245,opened,1
3245,ringing,1
3245,several,1
3245,times,1
3246,gates,1
3246,guardian,1
3246,met,1
3248,asked,1
3248,back,1
3248,surprise,1
3248,what,1
3250,answered,1
3250,scarecrow,1
3250,see,1
3252,but,1
3252,gone,1
3252,thought,1
3252,visit,1
3252,west,1
3252,wicked,1
3252,witch,1
3254,said,1
3254,scarecrow,1
3254,visit,1
3256,and,1
3256,asked,1
3256,let,1
3256,man,1
3256,wonder,1
3258,explained,1
3258,help,1
3258,melted,1
3258,scarecrow,1
3258,she,1
3260,good,1
3260,indeed,1
3260,man,1
3260,melted,2
3260,news,1
3260,said,1
3260,well,1
3260,who,1
3263,dorothy,1
3263,gravely,1
3263,lion,1
3263,said,1
3265,bowed,1
3265,exclaimed,1
3265,good,1
3265,gracious,1
3265,indeed,1
3265,low,1
3265,man,1
3268,led,1
3268,little,1
3268,locked,1
3268,room,1
3268,spectacles,1
3268,then,1
3269,afterward,1
3269,box,1
3269,done,1
3269,eyes,1
3269,great,1
3269,just,1
3270,city,1
3270,emerald,1
3270,gate,1
3270,passed,1
3270,people,1
3270,when,1
3271,dorothy,1
3271,gates,1
3271,guardian,1
3271,heard,1
3271,melted,1
3271,wicked,1
3272,around,1
3272,followed,1
3272,gathered,1
3272,travelers,1
3272,west,1
3272,witch,1
3273,crowd,1
3273,great,1
3273,palace,1
3275,door,1
3275,green,1
3275,guard,1
3275,soldier,1
3275,still,1
3275,the,1
3275,whiskers,1
3276,beautiful,1
3276,let,1
3276,met,1
3277,girl,1
3277,green,1
3277,old,1
3277,rooms,1
3277,showed,1
3278,great,1
3278,might,1
3278,ready,1
3278,receive,1
3278,rest,1
3280,carried,1
3280,dorothy,1
3280,news,1
3280,soldier,1
3280,straight,1
3280,the,1
3281,back,1
3281,come,1
3281,destroying,1
3281,travelers,1
3281,wicked,1
3281,witch,1
3282,great,1
3282,made,1
3282,reply,1
3282,send,1
3282,they,1
3282,thought,1
3282,wizard,1
3283,day,1
3283,next,1
3283,they,1
3283,word,1
3284,next,2
3284,the,1
3284,tiresome,1
3284,waiting,1
3284,wearing,1
3285,fashion,1
3285,grew,1
3285,last,1
3285,poor,1
3285,treat,1
3285,vexed,1
3286,hardships,1
3286,scarecrow,1
3286,sending,1
3286,slavery,1
3286,undergo,1
3287,another,1
3287,asked,1
3287,girl,1
3287,green,1
3287,last,1
3287,message,1
3287,saying,1
3287,take,1
3288,call,1
3288,let,1
3288,see,1
3288,winged,1
3289,find,1
3289,help,1
3289,kept,1
3289,monkeys,1
3289,promises,1
3289,whether,1
3290,frightened,1
3290,given,1
3290,message,1
3290,when,1
3290,wizard,1
3291,come,1
3291,four,1
3291,minutes,1
3291,room,1
3291,sent,1
3291,throne,1
3291,word,1
3292,met,1
3292,monkeys,1
3292,morning,1
3292,next,1
3292,nine,1
3292,oclock,1
3292,winged,1
3293,land,1
3293,meet,1
3293,west,1
3293,wish,1
3295,four,1
3295,gift,1
3295,night,1
3295,passed,1
3295,sleepless,1
3295,the,1
3295,thinking,1
3295,travelers,1
3296,asleep,1
3296,bestow,1
3296,dorothy,1
3296,fell,1
3296,promised,1
3297,aunt,1
3297,dreamed,1
3297,kansas,1
3297,telling,1
3298,girl,1
3298,glad,1
3298,home,1
3298,little,1
3300,greenwhiskered,1
3300,morning,1
3300,next,1
3300,nine,1
3300,oclock,1
3300,promptly,1
3300,soldier,1
3301,came,1
3301,four,1
3301,later,1
3301,minutes,1
3301,room,1
3301,throne,1
3301,went,1
3302,great,1
3304,course,1
3304,expected,1
3304,one,1
3304,see,1
3304,shape,1
3304,wizard,1
3305,greatly,1
3305,looked,1
3305,surprised,1
3305,taken,1
3306,close,1
3306,door,1
3306,kept,1
3306,one,1
3306,room,1
3306,saw,1
3306,they,1
3307,another,1
3307,closer,1
3307,empty,1
3307,one,1
3307,room,1
3307,stillness,1
3308,dreadful,1
3308,forms,1
3308,seen,1
3308,take,1
3310,come,1
3310,heard,1
3310,presently,1
3310,seemed,1
3310,solemn,1
3310,somewhere,1
3310,voice,1
3311,dome,1
3311,great,1
3311,near,1
3311,said,1
3311,top,1
3313,great,1
3313,seek,1
3313,terrible,1
3313,why,1
3315,every,1
3315,looked,1
3315,one,1
3315,part,1
3315,room,1
3315,seeing,1
3315,they,1
3316,asked,1
3316,dorothy,1
3316,where,1
3318,answered,1
3318,common,1
3318,everywhere,1
3318,eyes,1
3318,voice,1
3319,invisible,1
3319,mortals,1
3319,now,1
3319,seat,1
3319,throne,1
3319,upon,1
3319,will,1
3320,come,1
3320,converse,1
3320,indeed,1
3320,just,1
3320,may,1
3320,seemed,1
3320,voice,1
3321,stood,1
3321,straight,1
3321,throne,1
3321,toward,1
3321,walked,1
3322,dorothy,1
3322,row,1
3322,said,1
3324,claim,1
3324,come,1
3324,promise,1
3326,asked,1
3326,promise,1
3326,what,1
3328,back,1
3328,kansas,1
3328,promised,1
3328,send,1
3328,wicked,1
3328,witch,1
3328,you,1
3329,destroyed,1
3329,girl,1
3329,said,1
3331,and,1
3331,brains,1
3331,give,1
3331,promised,1
3331,said,1
3331,scarecrow,1
3333,and,1
3333,give,1
3333,heart,1
3333,promised,1
3333,said,1
3333,tin,1
3333,woodman,1
3335,and,1
3335,courage,1
3335,cowardly,1
3335,give,1
3335,lion,1
3335,promised,1
3335,said,1
3337,asked,1
3337,destroyed,1
3337,dorothy,1
3337,really,1
3337,voice,1
3337,wicked,1
3337,witch,1
3338,little,1
3338,thought,1
3338,trembled,1
3340,answered,1
3340,bucket,1
3340,melted,1
3340,water,1
3340,yes,1
3342,come,1
3342,dear,1
3342,said,1
3342,sudden,1
3342,tomorrow,1
3342,voice,1
3342,well,1
3343,must,1
3343,think,1
3343,time,1
3345,already,1
3345,angrily,1
3345,plenty,1
3345,said,1
3345,time,1
3345,tin,1
3345,woodman,1
3345,youve,1
3347,day,1
3347,longer,1
3347,said,1
3347,scarecrow,1
3347,shant,1
3347,wait,1
3349,dorothy,1
3349,exclaimed,1
3349,keep,1
3349,must,1
3349,promises,1
3349,you,1
3351,frighten,1
3351,gave,1
3351,lion,1
3351,might,1
3351,the,1
3351,thought,1
3351,well,1
3351,wizard,1
3352,dreadful,1
3352,fierce,1
3352,jumped,1
3352,large,1
3352,loud,1
3352,roar,1
3352,toto,1
3353,alarm,1
3353,away,1
3353,screen,1
3353,stood,1
3353,tipped,1
3354,corner,1
3354,crash,1
3354,fell,1
3354,looked,1
3354,next,1
3354,way,1
3355,filled,1
3355,for,1
3355,moment,1
3355,saw,1
3355,standing,1
3355,wonder,1
3356,bald,1
3356,head,1
3356,hidden,1
3356,just,1
3356,little,1
3356,man,1
3356,old,1
3356,screen,1
3356,spot,1
3357,face,1
3357,much,1
3357,seemed,1
3357,surprised,1
3357,wrinkled,1
3358,axe,1
3358,little,1
3358,man,1
3358,raising,1
3358,rushed,1
3358,the,1
3358,tin,1
